16,ECE,MS,S16,0.92,0.875,1.0,0.75,-1,International with US Degree,Accepted
5,Other,MS,S16,0.8,0.4,0.775,0.5,-1,International,Accepted
16,CS,MS,F15,0.8,0.55,0.625,0.4166666666666667,-1,International,Rejected
6,CS,PhD,F15,0.9275,0.325,0.75,0.5833333333333334,-1,International with US Degree,Accepted
16,ECE,MS,F16,0.7875,0.15,0.85,0.5,-1,Other,Accepted
2,CS,PhD,F16,0.9,0.75,1.0,0.6666666666666666,-1,International,Accepted
16,CS,MS,F15,0.775,0.575,0.65,0.5833333333333334,-1,International,Accepted
16,ECE,MS,F15,0.88,0.725,0.875,0.75,-1,Other,Rejected
16,CS,MS,F15,0.99,0.625,0.825,0.8333333333333334,-1,International,Rejected
3,CS,MS,F16,0.9,0.625,0.875,0.5833333333333334,-1,International,Accepted
16,CS,MS,F15,1.0,0.8,0.875,0.75,-1,International,Accepted
16,CS,PhD,F15,0.895,0.325,0.85,0.5,-1,International,Rejected
16,CS,PhD,F15,0.92,0.575,0.8,0.6666666666666666,-1,International,Rejected
1,CS,MS,F15,0.825,0.75,1.0,0.5,-1,International,Accepted
1,ECE,MS,F15,0.825,0.55,0.8,0.6666666666666666,-1,International,Accepted
16,CS,PhD,F15,0.9625,0.65,0.95,0.6666666666666666,-1,American,Rejected
16,CS,MS,F15,0.7875,0.675,0.875,0.75,-1,International,Rejected
16,ECE,MS,F15,0.88,0.725,0.875,0.5,-1,Other,Accepted
16,ECE,MS,F15,0.875,0.725,0.875,0.5,-1,Other,Accepted
16,ECE,MS,F15,0.875,0.725,0.875,0.5,-1,Other,Rejected
3,CS,MS,F15,0.775,0.9,0.775,0.5,-1,International,Accepted
1,ECE,MS,F15,0.85,0.675,0.775,0.75,-1,American,Accepted
5,CS,MS,F15,0.825,0.775,0.9,0.6666666666666666,-1,International,Accepted
10,CS,MS,F15,0.75,0.25,0.775,0.3333333333333333,-1,International,Rejected
16,CS,MS,F15,0.75,0.25,0.775,0.3333333333333333,-1,International,Rejected
16,CS,MS,F15,0.825,0.55,0.8,0.6666666666666666,-1,International,Rejected
3,CS,PhD,F15,0.86,0.725,0.65,0.5,-1,American,Rejected
3,ECE,MS,F15,0.875,0.675,0.95,0.75,-1,International,Rejected
16,CS,MS,F15,0.985,0.35,0.95,0.5,-1,International with US Degree,Rejected
1,CS,PhD,F15,0.9925,0.8,0.875,0.6666666666666666,-1,American,Rejected
16,Other,MS,F15,0.849,0.75,0.75,0.5833333333333334,-1,International,Accepted
3,CS,PhD,F15,0.95,0.7,0.8,0.5833333333333334,-1,International,Rejected
16,CS,PhD,F15,0.9575,0.8,1.0,0.5,-1,International,Rejected
16,CS,PhD,F15,0.95,0.6,1.0,0.75,-1,Other,Rejected
3,CS,PhD,F15,0.815,0.675,0.975,0.5,-1,International,Rejected
16,CS,MS,F15,0.965,0.8,0.95,0.5,-1,International with US Degree,Accepted
3,CS,MS,F15,0.925,0.525,0.95,0.5833333333333334,-1,International,Accepted
16,CS,MS,F15,0.8,1.0,0.875,0.6666666666666666,-1,American,Accepted
11,CS,MS,F15,0.85,0.45,0.9,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.825,0.775,0.7,0.75,-1,American,Accepted
3,CS,MS,F15,0.7875,0.65,0.7,0.6666666666666666,-1,American,Accepted
3,CS,MS,F15,0.7875,0.65,0.7,0.6666666666666666,-1,American,Accepted
10,ECE,PhD,F15,0.9275,0.65,0.95,0.5833333333333334,-1,International,Accepted
16,CS,MS,F15,0.9,0.725,0.85,0.5833333333333334,-1,International,Accepted
3,CS,PhD,F15,0.9775,0.55,0.9,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.9925,0.5,0.95,0.75,-1,International,Rejected
16,CS,PhD,F15,0.8875,0.75,0.925,0.5833333333333334,-1,International,Rejected
7,CS,MS,F15,0.825,0.325,0.75,0.5,-1,International,Accepted
6,ECE,MS,F15,0.775,0.65,0.775,0.5,-1,International,Rejected
6,CS,PhD,F15,0.9325,0.55,0.95,0.5,-1,Other,Rejected
16,CS,PhD,F15,0.94,0.4,0.8,0.5,-1,Other,Rejected
16,CS,MS,F15,0.875,0.25,0.75,0.5,-1,International,Rejected
16,CS,MS,F15,0.9,0.725,0.85,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.935,0.6,0.925,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.8099999999999999,0.8,0.825,0.6666666666666666,-1,International,Rejected
3,CS,MS,F15,0.9,0.775,0.95,0.5833333333333334,-1,American,Rejected
3,CS,MS,F15,0.9,0.775,0.95,0.5833333333333334,-1,American,Accepted
3,CS,MS,F15,0.9,0.775,0.95,0.5833333333333334,-1,American,Accepted
3,CS,MS,F15,0.875,0.7,0.95,0.6666666666666666,-1,International,Rejected
3,CS,MS,F15,0.85,0.5,0.825,0.4166666666666667,-1,International,Rejected
11,CS,MS,F15,0.75,0.525,0.675,0.4166666666666667,-1,International,Accepted
16,CS,MS,F15,0.95,0.525,0.775,0.5833333333333334,-1,American,Accepted
2,IS,MS,F15,0.9,0.875,0.85,0.6666666666666666,-1,American,Accepted
12,ECE,MS,F15,0.75,0.475,0.7,0.4166666666666667,-1,International,Rejected
16,Other,PhD,F15,0.95,0.925,1.0,1.0,-1,American,Accepted
16,ECE,PhD,F15,0.9125,0.725,0.875,0.5833333333333334,-1,International,Accepted
5,CS,PhD,F15,0.8775,0.575,0.925,0.5833333333333334,-1,International,Accepted
10,CS,PhD,F15,0.8775,0.575,0.925,0.5833333333333334,-1,International,Accepted
16,CS,PhD,F15,0.8775,0.575,0.925,0.5833333333333334,-1,International,Accepted
4,CS,PhD,F15,0.8775,0.575,0.925,0.5833333333333334,-1,International,Rejected
7,CS,PhD,F15,0.8775,0.575,0.675,0.5833333333333334,-1,International,Rejected
5,CS,PhD,F15,0.8775,0.575,0.925,0.5833333333333334,-1,International,Rejected
16,CS,PhD,F15,0.86,0.725,0.65,0.5,-1,American,Rejected
11,CS,PhD,F15,0.8675,0.375,0.775,0.5,-1,International,Accepted
16,CS,PhD,F15,0.86,0.725,0.65,0.5,-1,American,Accepted
16,CS,PhD,F15,0.86,0.725,0.65,0.5,-1,American,Accepted
16,CS,PhD,F15,0.86,0.725,0.65,0.5833333333333334,-1,American,Rejected
7,CS,PhD,F15,0.75,0.5,0.925,0.5,-1,International,Rejected
16,CS,MS,F15,0.9175,0.6,0.85,0.5,-1,International,Accepted
16,CS,PhD,F15,0.95,0.675,1.0,0.6666666666666666,-1,International,Rejected
7,CS,PhD,F15,0.675,0.575,0.75,0.5,-1,International,Rejected
16,CS,MS,F15,0.875,0.525,0.775,0.6666666666666666,-1,American,Rejected
7,CS,PhD,F15,0.4825,0.75,0.825,0.5,-1,International,Rejected
2,IS,MS,F15,0.825,0.85,0.9,0.9166666666666666,-1,American,Accepted
16,CS,MS,F15,0.85,0.5,0.825,0.4166666666666667,-1,International,Rejected
16,CS,PhD,F15,0.9125,0.725,0.875,0.5833333333333334,-1,International,Rejected
6,ECE,PhD,F15,0.9725,0.7,0.95,0.6666666666666666,-1,International,Rejected
7,CS,MS,F15,0.774,0.5,0.8,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.85,0.675,0.95,0.5,-1,International,Rejected
2,IS,MS,F15,0.9325,0.65,0.7,0.9166666666666666,-1,American,Rejected
2,CS,MS,F15,0.9575,0.8,1.0,0.5,-1,International,Rejected
3,CS,MS,F15,0.7875,0.65,0.7,0.6666666666666666,-1,American,Accepted
16,CS,MS,F15,0.85,0.625,0.8,0.5833333333333334,-1,International,Rejected
16,CS,PhD,F15,0.9375,0.85,1.0,0.75,-1,International,Rejected
16,CS,MS,F15,0.749,0.725,0.825,0.5,-1,International,Rejected
16,CS,MS,F15,0.7375,0.525,0.675,0.4166666666666667,-1,International,Rejected
16,CS,MS,F15,0.925,0.525,0.95,0.5833333333333334,-1,International,Rejected
16,CS,PhD,F15,0.92,0.575,0.8,0.6666666666666666,-1,International,Rejected
16,CS,PhD,F15,0.89,0.7,0.875,0.6666666666666666,-1,American,Accepted
7,ECE,MS,F15,0.83,0.55,0.925,0.5833333333333334,-1,International,Accepted
16,CS,MS,F15,0.75,0.5,0.925,0.5,-1,International,Rejected
16,CS,MS,F15,0.9575,0.3,0.775,0.5,-1,International,Rejected
9,CS,MS,F15,0.9575,0.3,0.775,0.5,-1,International,Accepted
16,CS,MS,F15,0.9575,0.3,0.775,0.5,-1,International,Accepted
5,CS,MS,F15,0.9575,0.3,0.775,0.5,-1,International,Rejected
3,CS,MS,F15,0.9575,0.3,0.775,0.5,-1,International,Rejected
10,CS,MS,F15,0.9675,0.3,0.775,0.5,-1,International,Accepted
16,CS,MS,F15,0.85,0.7,0.825,0.6666666666666666,-1,International,Accepted
16,CS,MS,F15,0.9,0.775,1.0,0.6666666666666666,-1,International,Accepted
16,CS,MS,F15,0.985,0.35,0.95,0.5,-1,International with US Degree,Accepted
16,CS,MS,F15,0.8,0.5,0.75,0.5833333333333334,-1,International,Accepted
3,CS,PhD,F15,0.8875,0.75,0.925,0.5833333333333334,-1,International,Rejected
7,CS,MS,F15,0.75,0.7,0.775,0.5833333333333334,-1,International,Accepted
16,CS,MS,F15,0.92,0.575,0.8,0.6666666666666666,-1,International,Accepted
16,CS,MS,F15,0.875,0.35,0.375,0.5,-1,International,Rejected
7,CS,MS,F15,0.75,0.5,0.825,0.5,-1,International,Rejected
12,CS,PhD,F15,0.82,0.45,0.675,0.5833333333333334,-1,International,Rejected
7,CS,PhD,F15,0.82,0.45,0.675,0.5833333333333334,-1,International,Rejected
14,CS,PhD,F15,0.82,0.425,0.7,0.5,-1,International,Accepted
9,ECE,PhD,F15,0.82,0.45,0.675,0.5833333333333334,-1,International,Accepted
7,CS,PhD,F15,0.75,0.75,0.8,0.5833333333333334,-1,International,Accepted
16,CS,MS,F15,0.7875,0.675,0.875,0.75,-1,International,Accepted
14,CS,PhD,F15,0.88,0.425,0.925,0.5,-1,International,Rejected
3,CS,MS,F15,0.85,0.5,0.925,0.6666666666666666,-1,International,Accepted
16,CS,MS,F15,0.9,0.7,0.825,0.6666666666666666,-1,International,Rejected
16,CS,PhD,F15,0.74,0.55,0.925,0.5833333333333334,-1,International,Accepted
14,CS,PhD,F15,0.74,0.55,0.925,0.5833333333333334,-1,International,Accepted
16,CS,PhD,F15,0.74,0.55,0.925,0.5833333333333334,-1,International,Accepted
16,CS,PhD,F15,0.74,0.55,0.925,0.5833333333333334,-1,International,Accepted
16,ECE,PhD,F15,0.74,0.55,0.925,0.5833333333333334,-1,International,Accepted
7,CS,PhD,F15,0.74,0.55,0.925,0.5833333333333334,-1,International,Rejected
12,CS,PhD,F15,0.74,0.55,0.925,0.5833333333333334,-1,International,Rejected
8,CS,PhD,F15,0.74,0.55,0.925,0.5833333333333334,-1,International,Rejected
16,CS,PhD,F15,0.74,0.55,0.925,0.5833333333333334,-1,International,Rejected
5,CS,MS,F15,0.8625,0.5,0.9,0.5833333333333334,-1,International,Rejected
16,ECE,MS,F15,0.94,0.8,0.825,0.8333333333333334,-1,International,Accepted
6,ECE,PhD,F15,0.94,0.8,0.825,0.8333333333333334,-1,International,Accepted
16,ECE,PhD,F15,0.9725,0.7,0.95,0.6666666666666666,-1,International,Accepted
6,ECE,PhD,F15,0.9725,0.7,0.95,0.6666666666666666,-1,International,Accepted
16,ECE,MS,F15,0.9625,0.675,0.925,0.6666666666666666,-1,International,Accepted
2,CS,MS,F15,0.9,0.6,1.0,0.5833333333333334,-1,International,Accepted
16,ECE,MS,F15,0.8375,0.675,1.0,0.6666666666666666,-1,International,Accepted
2,CS,MS,F15,0.9,0.7,0.825,0.6666666666666666,-1,International,Accepted
16,CS,MS,F15,0.95,0.6,0.85,0.5833333333333334,-1,International,Rejected
2,CS,MS,F15,0.95,0.625,1.0,0.5833333333333334,-1,International,Accepted
16,ECE,PhD,F15,0.95,0.675,0.95,0.6666666666666666,-1,International with US Degree,Rejected
7,CS,MS,F15,0.825,0.6,0.65,0.6666666666666666,-1,International,Accepted
16,CS,MS,F15,0.825,0.6,0.65,0.6666666666666666,-1,International,Accepted
16,CS,MS,F15,0.9225,0.925,0.85,0.8333333333333334,-1,American,Accepted
4,ECE,PhD,F15,0.8625,0.325,0.85,0.5,-1,International,Rejected
16,CS,MS,F15,0.9575,0.775,0.75,0.8333333333333334,-1,American,Rejected
5,CS,PhD,F15,0.85,0.7,0.825,0.6666666666666666,-1,International,Accepted
16,ECE,MS,F15,0.7925,0.525,0.875,0.6666666666666666,-1,International,Accepted
3,CS,MS,F15,0.83,0.8,0.575,0.6666666666666666,-1,American,Accepted
16,CS,MS,F15,0.925,0.6,0.825,0.5833333333333334,-1,International,Rejected
3,CS,MS,F15,0.85,0.625,0.875,0.6666666666666666,-1,International,Accepted
8,ECE,PhD,F15,0.9275,0.65,0.95,0.5833333333333334,-1,International,Rejected
15,ECE,MS,F15,0.85,0.525,0.95,0.5,-1,International,Rejected
16,CS,MS,F15,0.985,0.525,0.775,0.6666666666666666,-1,International,Rejected
4,CS,PhD,F15,0.9775,0.825,0.75,0.8333333333333334,-1,International with US Degree,Rejected
16,CS,MS,F15,0.9825,0.75,0.875,0.5833333333333334,-1,American,Rejected
1,CS,MS,F15,0.8125,0.65,0.975,0.5833333333333334,-1,International,Rejected
6,CS,PhD,F15,0.785,0.375,0.875,0.5,-1,International,Rejected
16,CS,MS,F15,0.844,0.8,0.85,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.925,0.525,0.8,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.87,0.7,0.95,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.87,0.7,0.95,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.905,0.5,0.775,0.5,-1,Other,Rejected
16,CS,MS,F15,0.875,0.625,0.875,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.8625,0.5,0.9,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.88,0.425,0.925,0.5,-1,International,Rejected
16,ECE,MS,F15,0.845,0.3,0.85,0.5,-1,International,Rejected
16,CS,MS,F15,0.774,0.5,0.8,0.5833333333333334,-1,International,Rejected
5,ECE,MS,F15,0.9,0.75,0.9,0.8333333333333334,-1,International,Accepted
16,CS,MS,F15,0.8,0.575,0.775,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.925,0.525,0.8,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.9425,0.625,0.925,0.6666666666666666,-1,International,Rejected
3,CS,PhD,F15,0.9,0.35,1.0,0.5,-1,International,Rejected
16,CS,MS,F15,0.875,0.375,0.75,0.6666666666666666,-1,American,Accepted
16,CS,MS,F15,0.875,0.5,1.0,0.5,-1,International,Rejected
3,CS,PhD,F15,1.0,0.725,0.775,0.6666666666666666,-1,International with US Degree,Rejected
16,CS,PhD,F15,0.94,0.975,0.85,1.0,-1,American,Accepted
16,CS,MS,F15,0.935,0.6,0.925,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.7575,0.35,0.775,0.4166666666666667,-1,International,Rejected
3,CS,PhD,F15,0.92,0.575,0.8,0.5,-1,International,Rejected
16,CS,MS,F15,0.95,0.625,0.9,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.935,0.775,0.825,0.5,-1,International,Rejected
16,CS,MS,F15,0.825,0.775,0.7,0.75,-1,American,Rejected
16,CS,MS,F15,0.975,0.525,1.0,0.6666666666666666,-1,International,Rejected
16,CS,PhD,F15,0.99,0.6,1.0,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.875,0.5,1.0,0.5,-1,International,Rejected
16,CS,MS,F15,0.875,0.5,1.0,0.5,-1,International,Rejected
16,CS,PhD,F15,0.9125,0.725,0.875,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.875,0.6,0.825,0.5833333333333334,-1,International,Rejected
16,CS,PhD,F15,0.9375,0.85,1.0,0.75,-1,International,Rejected
16,CS,MS,F15,0.99,0.425,1.0,0.5833333333333334,-1,International with US Degree,Accepted
16,ECE,MS,F15,0.88,0.725,0.875,0.75,-1,Other,Rejected
16,CS,MS,F15,0.95,0.75,0.625,0.8333333333333334,-1,American,Accepted
4,CS,MS,F15,0.9475,0.55,0.625,0.5,-1,American,Accepted
16,CS,MS,F15,0.8625,0.575,0.95,0.5,-1,International,Accepted
16,CS,MS,F15,0.95,0.6,0.85,0.5833333333333334,-1,International,Rejected
5,ECE,PhD,F15,0.935,0.325,0.675,0.5,-1,International,Rejected
16,CS,MS,F15,0.875,1.0,0.525,0.6666666666666666,-1,International,Rejected
3,CS,MS,F15,0.94,0.75,0.975,0.8333333333333334,-1,International,Rejected
3,CS,MS,F15,0.925,0.5,0.75,0.5,-1,International,Accepted
3,CS,MS,F15,0.944,0.65,0.875,0.5833333333333334,-1,International,Accepted
7,ECE,MS,F15,0.9375,0.45,0.85,0.5,-1,International,Accepted
16,CS,PhD,F15,0.9375,0.85,1.0,0.75,-1,International with US Degree,Rejected
2,CS,MS,F15,0.9525,0.7,0.825,0.6666666666666666,-1,American,Rejected
1,ECE,PhD,F15,0.95,0.675,0.95,0.6666666666666666,-1,International with US Degree,Rejected
16,CS,MS,F15,0.8375,0.75,1.0,0.75,-1,International,Rejected
16,CS,MS,F15,0.86,0.8,0.825,0.75,-1,International,Accepted
16,CS,MS,F15,0.75,0.65,1.0,0.5,-1,International,Rejected
16,CS,MS,F15,0.875,0.7,0.825,0.6666666666666666,-1,International,Rejected
3,CS,MS,F15,0.9575,0.65,0.85,0.4166666666666667,-1,International with US Degree,Accepted
4,CS,MS,F15,0.875,0.425,0.675,0.5,-1,International,Rejected
16,CS,MS,F15,0.875,0.425,0.675,0.5,-1,International,Rejected
12,CS,MS,F15,0.925,0.4,0.8,0.4166666666666667,-1,International,Accepted
16,CS,PhD,F15,0.825,0.6,0.95,0.6666666666666666,-1,International,Rejected
7,CS,MS,F15,0.75,0.65,0.65,0.6666666666666666,-1,International,Accepted
16,ECE,MS,F15,0.825,1.0,0.675,0.5833333333333334,-1,International,Accepted
5,CS,PhD,F15,0.965,0.5833333333333334,0.95,0.5,-1,International,Rejected
16,ECE,PhD,F15,0.915,0.7,0.8,0.6666666666666666,-1,International,Rejected
9,CS,PhD,F15,0.875,0.75,0.475,0.5,-1,International,Accepted
6,CS,PhD,F15,0.925,0.9,0.975,0.8333333333333334,-1,American,Rejected
6,CS,MS,F15,0.785,0.375,0.875,0.5,-1,International,Rejected
16,CS,MS,F15,0.875,1.0,0.55,0.5,-1,International,Accepted
16,ECE,PhD,F15,0.975,0.5,1.0,0.5,-1,International,Rejected
16,ECE,MS,F15,0.855,0.6,1.0,0.5833333333333334,-1,International,Accepted
3,ECE,MS,F15,0.85,0.675,0.875,0.6666666666666666,-1,International,Accepted
3,CS,MS,F15,0.8675,0.6,1.0,0.5833333333333334,-1,International with US Degree,Accepted
16,CS,MS,F15,0.775,0.85,0.925,0.5,-1,American,Rejected
7,CS,MS,F15,0.925,0.525,0.8,0.6666666666666666,-1,International,Accepted
16,ECE,MS,F15,0.925,0.5,0.7,0.5,-1,American,Accepted
16,CS,MS,F15,0.95,0.65,0.95,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.9625,0.55,0.975,0.5,-1,International,Rejected
2,CS,PhD,F15,0.95,0.8,0.7,0.5833333333333334,-1,International,Rejected
16,CS,PhD,F15,0.92,0.275,1.0,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.855,0.725,0.725,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.9125,0.775,1.0,0.8333333333333334,-1,International,Rejected
16,CS,MS,F15,0.975,0.95,0.55,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.8230000000000001,0.45,1.0,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.944,0.65,0.875,0.5,-1,International,Rejected
14,CS,PhD,F15,0.8725,0.275,0.8,0.4166666666666667,-1,Other,Accepted
2,CS,MS,F15,0.89,0.55,0.975,0.6666666666666666,-1,International,Accepted
2,CS,MS,F15,0.8775,0.8,0.95,0.6666666666666666,-1,International,Accepted
2,CS,MS,F15,0.975,0.55,0.95,0.6666666666666666,-1,International,Accepted
5,CS,PhD,F15,0.92,0.575,0.8,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.9475,0.55,0.925,0.5,-1,International with US Degree,Rejected
2,CS,PhD,F15,0.95,0.725,0.775,0.75,-1,American,Rejected
8,CS,PhD,F15,0.825,0.275,0.75,0.5,-1,International,Rejected
16,CS,MS,F15,0.85,0.4,0.35,0.5,-1,International,Accepted
2,CS,PhD,F15,0.855,0.775,0.925,0.5833333333333334,-1,International,Rejected
2,CS,PhD,F15,0.98,0.725,0.9,0.75,-1,International with US Degree,Rejected
7,ECE,PhD,F15,0.9125,0.425,1.0,0.5,-1,International,Accepted
9,CS,PhD,F15,0.925,0.4,0.8,0.4166666666666667,-1,International,Accepted
16,CS,PhD,F15,0.95,0.75,0.95,0.75,-1,American,Rejected
5,CS,PhD,F15,0.785,0.375,0.875,0.5,-1,International,Rejected
16,ECE,PhD,F15,0.8875,0.475,0.8,0.5833333333333334,-1,International,Rejected
5,CS,MS,F15,0.925,0.6,0.825,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.75,0.525,0.675,0.4166666666666667,-1,International,Accepted
5,CS,MS,F15,0.825,0.425,0.95,0.5,-1,International,Rejected
16,CS,MS,S15,0.985,0.525,0.775,0.6666666666666666,-1,International,Rejected
2,CS,MS,F15,0.9925,0.85,0.975,0.75,-1,International,Accepted
4,CS,MS,F15,0.825,0.85,0.9,0.9166666666666666,-1,American,Accepted
9,CS,PhD,F15,0.675,0.45,0.9,0.5833333333333334,-1,Other,Rejected
16,ECE,MS,F15,0.9275,0.5,1.0,0.6666666666666666,-1,International,Accepted
4,ECE,PhD,F15,0.9275,0.5,1.0,0.6666666666666666,-1,International,Accepted
16,CS,MS,F15,0.9,0.775,1.0,0.6666666666666666,-1,International,Rejected
5,CS,MS,F15,0.87,0.7,0.95,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.95,0.8,0.95,0.75,-1,International,Rejected
16,CS,MS,F15,0.95,0.8,0.95,0.75,-1,International,Rejected
16,CS,MS,F15,0.9,0.725,0.725,0.6666666666666666,-1,American,Accepted
16,CS,MS,F15,0.935,0.6,0.925,0.5833333333333334,-1,International,Rejected
5,CS,MS,F15,0.81,0.625,0.875,0.5833333333333334,-1,International,Rejected
8,CS,PhD,F15,0.65,0.825,0.375,0.5,-1,International,Rejected
16,CS,MS,F15,0.965,0.55,0.875,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.87,0.7,0.95,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.825,0.6,0.9,0.5,-1,International,Accepted
16,CS,MS,F15,0.825,0.6,0.9,0.5,-1,International,Rejected
16,CS,MS,F15,0.7825,0.75,0.975,0.6666666666666666,-1,International,Accepted
16,CS,MS,F15,0.925,0.5,0.975,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.92,0.575,0.8,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.985,0.35,0.95,0.5,-1,International with US Degree,Rejected
16,CS,MS,F15,0.9875,0.825,0.825,0.6666666666666666,-1,International,Rejected
4,CS,PhD,F15,0.9625,0.7,0.725,0.8333333333333334,-1,American,Rejected
16,CS,MS,F15,0.8075,0.65,0.825,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.9575,0.775,0.75,0.8333333333333334,-1,American,Rejected
16,CS,MS,F15,0.95,0.45,1.0,0.5,-1,International,Rejected
16,CS,MS,F15,0.95,0.8,1.0,0.8333333333333334,-1,American,Rejected
16,CS,MS,F15,0.975,0.55,0.9,0.5,-1,International,Rejected
1,CS,MS,F15,1.0,0.8,0.875,0.8333333333333334,-1,International,Rejected
1,ECE,MS,F15,0.9225,0.925,0.85,0.8333333333333334,-1,American,Rejected
16,CS,MS,F15,0.95,1.0,0.8,0.8333333333333334,-1,American,Rejected
1,CS,MS,F15,0.8230000000000001,0.45,1.0,0.5833333333333334,-1,International,Rejected
16,CS,MS,F15,0.9675,0.675,0.95,0.6666666666666666,-1,International,Rejected
5,CS,MS,F15,0.875,0.5,0.9,0.5833333333333334,-1,International,Accepted
5,CS,MS,S15,0.8625,0.5,0.9,0.5833333333333334,-1,International,Accepted
16,ECE,PhD,F15,0.95,0.675,0.95,0.6666666666666666,-1,International with US Degree,Rejected
2,CS,MS,F15,0.9375,0.675,0.925,0.75,-1,International with US Degree,Accepted
5,CS,MS,F15,0.95,0.55,0.85,0.5833333333333334,-1,International,Rejected
5,CS,MS,F15,0.999,0.75,0.925,0.6666666666666666,-1,International,Rejected
16,CS,MS,F15,0.975,0.525,1.0,0.6666666666666666,-1,International,Rejected
3,CS,MS,F15,0.91,0.375,0.675,0.5833333333333334,-1,American,Accepted
16,CS,PhD,F15,0.955,0.475,0.825,0.5,-1,International,Accepted
3,CS,MS,F15,0.875,0.375,0.75,0.6666666666666666,-1,American,Accepted
16,CS,MS,F15,0.8,0.675,0.75,0.5,-1,American,Accepted
5,CS,MS,F15,0.75,0.725,1.0,0.5,-1,International,Accepted
16,CS,MS,F15,0.985,0.525,0.775,0.6666666666666666,-1,International,Accepted
